"number","title","pageid","namespace","length","touched"
"8248","Dance_and_health","14786559","Category","125","20200315190837"
"8249","Murder_in_Iran","14804115","Category","157","20200912173240"
"8250","Health_in_the_Dominican_Republic","14809219","Category","257","20200315064840"
"8251","Road_incident_deaths_in_Bolivia","14809682","Category","184","20170121001653"
"8252","Prehistoric_life_by_taxa","14810792","Category","63","20220924072808"
"8253","Prehistoric_biotas","14811247","Category","77","20191001003059"
"8254","Defunct_hospitals_in_the_United_States","14811479","Category","468","20190915172643"
"8255","Economic_development_awards","14827626","Category","223","20071221182507"
"8256","Dance_equipment","14828113","Category","51","20191019021230"
"8257","Irrigation_in_Sudan","14828778","Category","124","20100425105145"
"8258","Irrigation_in_China","14828878","Category","165","20220903021149"
"8259","Irrigation_in_South_Africa","14830111","Category","194","20100425105111"
"8260","Pharmacy_schools","14846257","Category","166","20200427015020"
"8261","Pharmacy_schools_in_the_United_States","14846264","Category","249","20200427015027"
"8262","DNA_profiling_techniques","14848921","Category","114","20211217152958"
"8263","Healthcare_in_Charlotte,_North_Carolina","14855301","Category","275","20140514010947"
"8264","Health_in_Costa_Rica","14858259","Category","245","20200325024927"
"8265","Health_in_Honduras","14858572","Category","275","20210617231046"
"8266","Medical_schools_in_Vietnam","14862670","Category","168","20190508234539"
"8267","United_Nations_special_rapporteurs","14864460","Category","254","20191014222018"
"8268","Pig_stubs","14875432","Category","145","20220111033150"
"8269","Fictional_hairdressers","14884363","Category","222","20181006225640"
"8270","Psychiatric_hospitals_in_Tanzania","14892202","Category","89","20130408064948"
"8271","Human_stampedes","14892949","Category","54","20200825115439"
"8272","Cemeteries_in_Tanzania","14893309","Category","238","20200426175457"
"8273","Brewing","14893672","Category","195","20160909082845"
"8274","Bitter-masking_compounds","14894087","Category","112","20170208181030"
"8275","Peers_jure_uxoris","14905478","Category","110","20210521025708"
"8276","Earthquake_and_seismic_risk_mitigation","14909688","Category","238","20130317224941"
"8277","Military_radars","14915936","Category","125","20190929195539"
"8278","American_Sign_Language","14916494","Category","365","20200916024511"
"8279","State_funerals","14918682","Category","200","20180402175906"
"8280","2008_deaths","14920618","Category","128","20200311210612"
"8281","Cigar_makers","14923021","Category","242","20220224012037"
"8282","Latvian_sportspeople_in_doping_cases","14927670","Category","762","20130108091906"
"8283","Health_in_Argentina","14931736","Category","175","20200907163530"
"8284","Toiletry","14936663","Category","120","20190708143022"
"8285","Healthcare_in_San_Antonio","14937105","Category","183","20161010164318"
"8286","Italian_pathologists","14937218","Category","202","20180804082248"
"8287","Polish_pathologists","14937239","Category","183","20171029202807"
"8288","French_pathologists","14937289","Category","184","20130604024125"
"8289","Austrian_pathologists","14937628","Category","216","20180401165939"
"8290","Health_in_Ecuador","14939933","Category","150","20200325030050"
"8291","Health_in_Paraguay","14940505","Category","153","20200326015118"
"8292","Health_in_Uruguay","14940628","Category","149","20200907185245"
"8293","Failed_assassination_attempts","14950354","Category","292","20201220230941"
"8294","Lists_of_assassinations","14950517","Category","331","20191118165147"
"8295","Healthcare_in_Buffalo,_New_York","14958440","Category","202","20170804181315"
"8296","Types_of_health_care_facilities","14967315","Category","355","20210316061150"
"8297","Burials_in_Kansas","14970545","Category","149","20080826055327"
"8298","Burials_in_Canada","14970824","Category","173","20200830022611"
"8299","Burials_in_Costa_Rica","14970870","Category","180","20140721184131"
"8300","Burials_in_Wisconsin","14986041","Category","198","20200418121422"
"8301","Psychiatric_hospitals_in_England","14990399","Category","222","20200623053424"
"8302","Burials_in_Oregon","14993762","Category","176","20151113035631"
"8303","Soups_by_country","14996362","Category","112","20161212122958"
"8304","Korean_cuisine_stubs","14999562","Category","183","20210724172803"
"8305","Deaths_by_defenestration","15003821","Category","94","20150313171829"
"8306","Japanese_nurses","15005006","Category","305","20190715125126"
"8307","Turkish_medical_researchers","15021984","Category","190","20171216220905"
"8308","Dentistry_occupations","15024000","Category","71","20191019101250"
"8309","Dentistry_branches","15024139","Category","78","20210926112315"
"8310","German_ophthalmologists","15029540","Category","153","20201117014602"
"8311","Burials_in_Tennessee","15030561","Category","187","20220808091521"
"8312","Coroners","15038930","Category","173","20201021015554"
"8313","Dentistry_education","15039082","Category","108","20191019102045"
"8314","Endodontics","15039151","Category","92","20191103130114"
"8315","Prosthodontology","15039634","Category","98","20220519164537"
"8316","Dentistry_procedures","15039707","Category","135","20140214065050"
"8317","Gingiva","15040473","Category","50","20190607145944"
"8318","Surgical_instruments","15048366","Category","108","20140217000746"
"8319","Entry_inhibitors","15050084","Category","64","20130329083334"
"8320","Integrase_inhibitors","15050346","Category","146","20130329134105"
"8321","Fixed_dose_combination_(antiretroviral)","15050479","Category","118","20101005020430"
"8322","Maturation_inhibitors","15050558","Category","68","20101005030115"
"8323","Springs_of_Iran","15056262","Category","306","20161226225312"
"8324","LGBT_health_organizations","15062336","Category","159","20200229175224"
"8325","Bosnia_and_Herzegovina_physicians","15069170","Category","232","20190308070124"
"8326","Medical_journal_editors","15070198","Category","340","20211231095332"
"8327","DC_Comics_characters_with_accelerated_healing","15085137","Category","130","20220701192102"
"8328","Mausoleums_in_Turkey","15085792","Category","212","20200427011800"
"8329","Weapon_history","15085974","Category","102","20210321222923"
"8330","Pharmaceutical_companies_of_Portugal","15087030","Category","294","20190508233752"
"8331","Pharmaceutical_companies_of_Italy","15087170","Category","289","20180805084645"
"8332","Crime_by_type","15090762","Category","320","20221001223127"
"8333","Privacy_awards","15091581","Category","72","20090717132001"
"8334","Psychiatry_organizations","15091900","Category","302","20210117092100"
"8335","Psychiatry_journals","15092097","Category","152","20211226103158"
"8336","Academic_works_about_psychiatry","15092158","Category","142","20220111093344"
"8337","Pharmacopoeias","15095312","Category","204","20180402201824"
"8338","Medical_and_health_student_organizations","15101767","Category","178","20190109105537"
"8339","Medical_models","15101857","Category","62","20191025101028"
"8340","Bioinformatics_organizations","15103447","Category","285","20160802221027"
"8341","Condoms","15106949","Category","344","20220206103341"
"8342","Influenza_researchers","15107008","Category","55","20090502105003"
"8343","German_obstetricians","15107524","Category","168","20191122195044"
"8344","Medical_and_health_foundations","15109548","Category","132","20160118095922"
"8345","Autism-related_organizations","15110279","Category","107","20170223013720"
"8346","Diabetes_organizations","15110301","Category","148","20210115101811"
"8347","Health_in_Uganda","15111131","Category","140","20200322033105"
"8348","Health_in_Armenia","15111488","Category","169","20200404110548"
"8349","Health_in_Belarus","15111502","Category","162","20200324070727"
"8350","Health_in_Brunei","15111516","Category","117","20200321095253"
"8351","Health_in_Bulgaria","15111524","Category","166","20200325022358"
"8352","Health_in_Cambodia","15111596","Category","144","20200313004936"
"8353","Health_in_Croatia","15111634","Category","165","20200325025039"
"8354","Health_in_Cyprus","15111646","Category","116","20200320015429"
"8355","Health_in_the_Czech_Republic","15111670","Category","164","20200325025632"
"8356","Health_in_Finland","15111680","Category","143","20200325031226"
"8357","Health_in_Ghana","15111707","Category","137","20200324040432"
"8358","Health_in_Haiti","15111726","Category","198","20200325035145"
"8359","Oral_surgery","15124664","Category","152","20191128024205"
"8360","Health_in_Kuwait","15126236","Category","138","20200325041214"
"8361","Health_in_Liberia","15126259","Category","186","20200320073218"
"8362","Health_in_Norway","15126325","Category","140","20200907191504"
"8363","Health_in_Oman","15126369","Category","110","20190818185318"
"8364","Health_in_Panama","15126388","Category","204","20200326015049"
"8365","Spanish_products_with_protected_designation_of_origin","15133050","Category","293","20200822024054"
"8366","German_products_with_protected_designation_of_origin","15133136","Category","622","20140219235924"
"8367","Anime_and_manga_characters_with_accelerated_healing","15137701","Category","546","20220701192127"
"8368","American_psychotherapists","15148882","Category","466","20220210100629"
"8369","163_deaths","15151016","Category","35","20200313104104"
"8370","Homelessness_organizations","15151084","Category","124","20121121193901"
"8371","Affordable_housing_advocacy_organizations","15151130","Category","206","20151105181126"
"8372","Homeless_shelters","15151169","Category","186","20151107023707"
"8373","Soviet_geneticists","15152583","Category","381","20220910205245"
"8374","Children's_hospitals_by_country","15159617","Category","210","20180917212642"
"8375","Psychiatric_hospitals_by_country","15159697","Category","214","20161001161256"
"8376","Batman_in_other_media","15160642","Category","114","20220506160832"
"8377","Hospitals_in_Canada_by_province_or_territory","15163042","Category","283","20211211005053"
"8378","Diaper_brands","15168797","Category","91","20151125204308"
"8379","Former_cemeteries","15182966","Category","134","20150915083452"
"8380","Cambodian_genocide","15187942","Category","579","20220916070126"
"8381","Killing_Fields","15187966","Category","165","20200824231053"
"8382","Relationship_counseling","15189866","Category","136","20200830133050"
"8383","279_deaths","15193172","Category","35","20200313104846"
"8384","Viral_proteins","15196708","Category","171","20150509105020"
"8385","School_bus_operators","15202380","Category","103","20100515095346"
"8386","1952_animal_deaths","15220014","Category","38","20200312010414"
"8387","1955_animal_deaths","15220054","Category","38","20200312010407"
"8388","1929_animal_deaths","15220069","Category","38","20200312010512"
"8389","1998_animal_deaths","15220180","Category","78","20200312010201"
"8390","2008_animal_deaths","15222998","Category","78","20200312010148"
"8391","Quarantine_facilities","15223081","Category","154","20180615204852"
"8392","Reproductive_rights_activists","15225173","Category","136","20220305094329"
