"number","title","pageid","namespace","length","touched"
"1801","Internet_properties_by_year_of_establishment","12314246","Category","404","20200516145734"
"1802","10-polytopes","12316566","Category","73","20201214064709"
"1803","Swiss_statisticians","12334528","Category","263","20191008231256"
"1804","Mathematical_physicists","12363340","Category","252","20221009091226"
"1805","Geometry_in_computer_vision","12397443","Category","891","20111220101701"
"1806","History_of_copyright_law","12401061","Category","119","20120303035606"
"1807","Prehistoric_art","12413925","Category","287","20200406193939"
"1808","Nonograms","12415460","Category","109","20101004174453"
"1809","Mathematical_logicians","12503872","Category","126","20200422192320"
"1810","Biocybernetics","12557324","Category","178","20130326151854"
"1811","French_cryptographers","12566301","Category","283","20190710031821"
"1812","Israeli_cryptographers","12578763","Category","211","20190710031823"
"1813","Musical_notes","12606057","Category","129","20140422203316"
"1814","Online_sorts","12617708","Category","195","20130317093735"
"1815","Abel_Prize_laureates","12657418","Category","291","20201231033946"
"1816","Motion_in_computer_vision","12766413","Category","606","20200831063815"
"1817","Social_media","12795625","Category","509","20220708090329"
"1818","Telephone_numbers_by_country","12826649","Category","301","20220810144241"
"1819","North_American_Numbering_Plan","12828105","Category","130","20210503015202"
"1820","Inverse_problems","12829781","Category","127","20180618131306"
"1821","Energetic_materials","12893848","Category","111","20210527142552"
"1822","Measurement_of_biodiversity","12900957","Category","133","20181023120228"
"1823","Iraqi_mathematicians","12905845","Category","300","20200916040124"
"1824","Operations_researchers","12918482","Category","286","20210807043045"
"1825","History_of_artificial_intelligence","12931233","Category","154","20130404130443"
"1826","Artificial_intelligence_associations","12931557","Category","146","20200523104904"
"1827","Artificial_intelligence_publications","12931786","Category","178","20170131211635"
"1828","Artificial_intelligence_conferences","12932492","Category","290","20220625005241"
"1829","Artificial_intelligence_in_fiction","12940055","Category","345","20220429080236"
"1830","Syrian_mathematicians","12947755","Category","256","20200916040134"
"1831","Essays_by_Bertrand_Russell","12976694","Category","86","20130108050237"
"1832","Books_by_Bertrand_Russell","12976710","Category","321","20201001210306"
"1833","Works_by_Bertrand_Russell","12976722","Category","259","20130403153004"
"1834","Parser_generators","12989064","Category","94","20130317124828"
"1835","Competition_law","12992471","Category","376","20190914190912"
"1836","Wolf_Prize_in_Mathematics_laureates","13028248","Category","189","20200218223846"
"1837","Philosophers_of_mathematics","13030765","Category","101","20200728194619"
"1838","Linux_TeX_software","13047793","Category","146","20200811200628"
"1839","Schools_of_mathematics","13054248","Category","247","20220207155851"
"1840","Lists_of_computer_languages","13056790","Category","153","20181107224444"
"1841","Mathematics_conferences","13083486","Category","239","20160502230048"
"1842","Microsoft_acquisitions","13087676","Category","118","20180110161019"
"1843","Lists_of_countries_by_per_capita_values","13090953","Category","284","20210728131453"
"1844","Twelve_Olympians","13290040","Category","223","20211120211407"
"1845","Chess_software","13304230","Category","105","20151017224223"
"1846","Motorsport","13306047","Category","223","20220805220743"
"1847","Disc_golf","13355858","Category","166","20220706183905"
"1848","Formerly_proprietary_software","13360608","Category","382","20200727201229"
"1849","Games_by_designer","13398802","Category","192","20210221112408"
"1850","Pseudo-top-level_domains","13456884","Category","67","20130331194421"
"1851","Denotational_semantics","13513601","Category","351","20120309170146"
"1852","Individual_musical_instruments","13545157","Category","145","20130329124024"
"1853","Numerals","13565331","Category","110","20201123213602"
"1854","Boundary_treaties","13617729","Category","401","20211124071406"
"1855","Omics","13693058","Category","274","20201005224609"
"1856","Engineering_thermodynamics","13711429","Category","91","20180508123521"
"1857","Colossal_statues","13730928","Category","537","20210401230503"
"1858","Individual_emeralds","13735210","Category","186","20151223174411"
"1859","Twisted_buildings_and_structures","13771086","Category","287","20150409022401"
"1860","Thermodynamic_properties","13785327","Category","117","20201220232942"
"1861","History_of_thermodynamics","13805456","Category","100","20201009194649"
"1862","Branches_of_thermodynamics","13805509","Category","165","20211115223233"
"1863","Paul_Erdős","13811230","Category","365","20200912032229"
"1864","Positioning_instruments","13816797","Category","123","20200901175706"
"1865","Recreational_cryptographers","13833383","Category","198","20200812203119"
"1866","Dutch_cryptographers","13854230","Category","331","20190710031833"
"1867","Russian_cryptographers","13854283","Category","170","20190710031835"
"1868","Programming_language_researchers","13947677","Category","405","20210618001821"
"1869","Turkish_computer_scientists","13952703","Category","168","20190114025903"
"1870","Mathematics_competition_stubs","13955874","Category","241","20210908230830"
"1871","Computer_systems_researchers","13980459","Category","176","20171008054814"
"1872","Theoretical_computer_scientists","13980543","Category","435","20200422194501"
"1873","Computational_linguistics_researchers","13982124","Category","209","20190618213445"
"1874","Software_engineering_researchers","13982164","Category","163","20130331192411"
"1875","Computer_hardware_researchers","13982193","Category","265","20110126210212"
"1876","Works_by_Lewis_Carroll","13987559","Category","154","20130403152724"
"1877","Multiplayer_video_games","13989104","Category","159","20200403150415"
"1878","Works_by_M._C._Escher","13989303","Category","194","20190120002205"
"1879","Computer_graphics_researchers","13992094","Category","233","20161010231922"
"1880","Scientific_computing_researchers","13993540","Category","228","20180425113616"
"1881","Uruguayan_computer_scientists","13993609","Category","256","20180403064906"
"1882","Sports_tactics","14007830","Category","40","20220715115005"
"1883","Essays_by_Galileo_Galilei","14035612","Category","137","20131105110128"
"1884","Books_by_Galileo_Galilei","14035653","Category","247","20201001212943"
"1885","Works_by_Galileo_Galilei","14035675","Category","158","20180403080942"
"1886","Russian_geodesists","14036624","Category","310","20170528063013"
"1887","Database_researchers","14047053","Category","212","20130317182712"
"1888","Austrian_cryptographers","14054393","Category","124","20190710031841"
"1889","German_cryptographers","14054413","Category","91","20180402000153"
"1890","Australian_cryptographers","14054433","Category","128","20190710031842"
"1891","Neo-Pythagoreans","14060773","Category","295","20161219223516"
"1892","Competition_regulators","14068882","Category","272","20190827210854"
"1893","Mathematical_databases","14089325","Category","138","20160608041155"
"1894","Priority_queues","14104064","Category","91","20111011102200"
"1895","Ecological_theories","14110290","Category","136","20210507082029"
"1896","Ecological_metrics","14110381","Category","71","20220602115341"
"1897","Czech_computer_scientists","14233827","Category","158","20130317192015"
"1898","Guatemalan_computer_scientists","14235861","Category","147","20180402002932"
"1899","Belgian_computer_scientists","14235932","Category","233","20180401172955"
"1900","Singaporean_computer_scientists","14235961","Category","135","20190913061016"
"1901","Industrial_computing","14236835","Category","82","20200420153117"
"1902","Agreement_algorithms","14271585","Category","35","20080226203236"
"1903","Sustainable_energy","14290410","Category","189","20210601163821"
"1904","Hyperboloid_structures","14291270","Category","163","20130329123926"
"1905","Slovak_computer_scientists","14309403","Category","129","20190913061021"
"1906","Mathematical_optimization_software","14312910","Category","114","20131111161620"
"1907","Hardware_verification_languages","14325790","Category","211","20130329124437"
"1908","Free_spreadsheet_software","14377609","Category","502","20181224113228"
"1909","Theorem_proving_software_systems","14417843","Category","152","20130416113100"
"1910","Queueing_theorists","14466882","Category","90","20071130140953"
"1911","Magnetic_propulsion_devices","14467850","Category","95","20131128023047"
"1912","Collation","14490200","Category","221","20200206144209"
"1913","Labours_of_Hercules","14505749","Category","193","20211120211600"
"1914","Classical_control_theory","14509247","Category","41","20201220121412"
"1915","Applications_of_control_engineering","14509391","Category","45","20191010235014"
"1916","Graph_description_languages","14538315","Category","92","20180511172648"
"1917","Time_series_econometricians","14557954","Category","28","20071204183557"
"1918","Econometricians","14557962","Category","142","20131230034828"
"1919","Microeconometricians","14558052","Category","28","20071204184327"
"1920","Computational_economists","14571766","Category","36","20160922183002"
"1921","Spreadsheet_software","14595434","Category","344","20220912144745"
"1922","Online_spreadsheets","14595870","Category","101","20130330145637"
"1923","Specific_fossil_specimens","14601532","Category","89","20130331203049"
"1924","Geometric_flow","14617545","Category","577","20171202134220"
"1925","Philosophy_of_artificial_intelligence","14627437","Category","275","20220202144538"
"1926","Computer_poker_players","14637042","Category","198","20200627073619"
"1927","General_equilibrium_theorists","14673717","Category","148","20180424023245"
"1928","Diagram_algebras","14688386","Category","385","20120131191201"
"1929","1970s_software","14692286","Category","253","20200531020935"
